accuracy,loss,top_k_categorical_accuracy,val_accuracy,val_loss,val_top_k_categorical_accuracy
0.9457333087921143,0.1861373484134674,0.9850000143051147,0.9906666874885559,0.025880681350827217,1.0
0.9733333587646484,0.09045856446027756,0.9971333146095276,0.9940000176429749,0.022082647308707237,0.999666690826416
0.9806666374206543,0.06691686809062958,0.9980666637420654,0.9913333058357239,0.025551898404955864,0.999666690826416
0.9843999743461609,0.0537533238530159,0.9993333220481873,0.9959999918937683,0.014248402789235115,0.999666690826416
0.9842000007629395,0.06502300500869751,0.9983999729156494,0.9946666955947876,0.022671809419989586,0.9993333220481873
0.9851999878883362,0.05936519801616669,0.9986666440963745,0.9963333606719971,0.011691605672240257,1.0
0.9875333309173584,0.049818724393844604,0.9989333152770996,0.9946666955947876,0.01798916980624199,1.0
0.9893333315849304,0.04434008523821831,0.9995999932289124,0.996666669845581,0.012908468954265118,0.999666690826416
0.9902666807174683,0.04184683412313461,0.9995999932289124,0.9956666827201843,0.02674616500735283,0.9993333220481873
